window_id,link_type,source_id,target_id,source_domain,target_domain,start_index,end_index_exclusive,start_time_utc,end_time_utc,duration_seconds,sample_count,mean_range_km,min_range_km,max_range_km,transmission_rate_mbps,generation_config_sha256,selection_rule,symmetrization_rule,selected_by_source,earth_clearance_min_km,boundary_source
IDL-000567,IDL,cs05,os01,communication,observation,2604,2628,2025-01-01T21:42:00.000000Z,2025-01-01T21:54:00.000000Z,720.000000000,24,42964.574218750,41237.671875000,44686.406250000,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,os01,24.300556183,sampled
IDL-000568,IDL,cs05,os01,communication,observation,2664,2734,2025-01-01T22:12:00.000000Z,2025-01-01T22:47:00.000000Z,2100.000000000,70,41156.046875000,38336.550781250,44734.636718750,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,both,16.128444672,sampled
IDL-000569,IDL,cs05,os01,communication,observation,2782,2822,2025-01-01T23:11:00.000000Z,2025-01-01T23:31:00.000000Z,1200.000000000,40,43214.101562500,41714.507812500,44740.960937500,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,os01,1.975399137,sampled
IDL-000570,IDL,cs05,os01,communication,observation,2850,2881,2025-01-01T23:45:00.000000Z,2025-01-02T00:00:00.000000Z,900.000000000,31,41350.679687500,40892.035156250,42039.382812500,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,cs05,700.841186523,sampled
IDL-000571,IDL,cs05,os02,communication,observation,0,47,2025-01-01T00:00:00.000000Z,2025-01-01T00:23:30.000000Z,1410.000000000,47,42578.769531250,41750.050781250,43705.433593750,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,os02,385.175476074,sampled
IDL-000572,IDL,cs05,os02,communication,observation,53,56,2025-01-01T00:26:30.000000Z,2025-01-01T00:28:00.000000Z,90.000000000,3,41720.246093750,41716.253906250,41724.914062500,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,cs05,698.140869141,sampled
IDL-000573,IDL,cs05,os02,communication,observation,147,243,2025-01-01T01:13:30.000000Z,2025-01-01T02:01:30.000000Z,2880.000000000,96,41528.859375000,40434.808593750,43607.632812500,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,both,424.566253662,sampled
IDL-000574,IDL,cs05,os02,communication,observation,343,438,2025-01-01T02:51:30.000000Z,2025-01-01T03:39:00.000000Z,2850.000000000,95,39714.820312500,37869.082031250,43433.730468750,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,both,471.148315430,sampled
IDL-000575,IDL,cs05,os02,communication,observation,539,632,2025-01-01T04:29:30.000000Z,2025-01-01T05:16:00.000000Z,2790.000000000,93,38343.097656250,35861.250000000,43416.378906250,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,both,475.646484375,sampled
IDL-000576,IDL,cs05,os02,communication,observation,734,812,2025-01-01T06:07:00.000000Z,2025-01-01T06:46:00.000000Z,2340.000000000,78,37653.761718750,35081.207031250,43673.843750000,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,both,406.088897705,sampled
IDL-000577,IDL,cs05,os02,communication,observation,926,957,2025-01-01T07:43:00.000000Z,2025-01-01T07:58:30.000000Z,930.000000000,31,41311.164062500,38290.863281250,44446.488281250,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,os02,140.777526855,sampled
IDL-000578,IDL,cs05,os02,communication,observation,981,986,2025-01-01T08:10:30.000000Z,2025-01-01T08:13:00.000000Z,150.000000000,5,35788.839843750,35778.105468750,35810.281250000,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,cs05,700.901489258,sampled
IDL-000579,IDL,cs05,os02,communication,observation,1118,1141,2025-01-01T09:19:00.000000Z,2025-01-01T09:30:30.000000Z,690.000000000,23,42824.687500000,41005.828125000,44636.457031250,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,os02,63.198001862,sampled
IDL-000580,IDL,cs05,os02,communication,observation,1176,1181,2025-01-01T09:48:00.000000Z,2025-01-01T09:50:30.000000Z,150.000000000,5,37749.078125000,37729.625000000,37779.828125000,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,cs05,701.566467285,sampled
IDL-000581,IDL,cs05,os02,communication,observation,1301,1335,2025-01-01T10:50:30.000000Z,2025-01-01T11:07:30.000000Z,1020.000000000,34,43169.949218750,41605.707031250,44755.394531250,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,os02,13.131717682,sampled
IDL-000582,IDL,cs05,os02,communication,observation,1366,1371,2025-01-01T11:23:00.000000Z,2025-01-01T11:25:30.000000Z,150.000000000,5,40326.562500000,40301.769531250,40357.281250000,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,cs05,703.386474609,sampled
IDL-000583,IDL,cs05,os02,communication,observation,1436,1530,2025-01-01T11:58:00.000000Z,2025-01-01T12:45:00.000000Z,2820.000000000,94,43013.726562500,41745.050781250,44081.765625000,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,both,268.076568604,sampled
IDL-000584,IDL,cs05,os02,communication,observation,1631,1726,2025-01-01T13:35:30.000000Z,2025-01-01T14:23:00.000000Z,2850.000000000,95,41084.535156250,39866.187500000,43520.976562500,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,both,435.719940186,sampled
IDL-000585,IDL,cs05,os02,communication,observation,1826,1922,2025-01-01T15:13:00.000000Z,2025-01-01T16:01:00.000000Z,2880.000000000,96,39390.066406250,37338.730468750,43489.718750000,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,both,443.778472900,sampled
IDL-000586,IDL,cs05,os02,communication,observation,2022,2114,2025-01-01T16:51:00.000000Z,2025-01-01T17:37:00.000000Z,2760.000000000,92,38128.621093750,35560.085937500,43527.789062500,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,both,433.572814941,sampled
IDL-000587,IDL,cs05,os02,communication,observation,2217,2285,2025-01-01T18:28:30.000000Z,2025-01-01T19:02:30.000000Z,2040.000000000,68,37862.398437500,35104.109375000,43794.562500000,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,both,356.567352295,sampled
IDL-000588,IDL,cs05,os02,communication,observation,2408,2435,2025-01-01T20:04:00.000000Z,2025-01-01T20:17:30.000000Z,810.000000000,27,42052.593750000,39438.304687500,44682.296875000,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,os02,26.675251007,sampled
IDL-000589,IDL,cs05,os02,communication,observation,2465,2469,2025-01-01T20:32:30.000000Z,2025-01-01T20:34:30.000000Z,120.000000000,4,36125.546875000,36116.320312500,36142.285156250,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,cs05,714.069091797,sampled
IDL-000590,IDL,cs05,os02,communication,observation,2600,2623,2025-01-01T21:40:00.000000Z,2025-01-01T21:51:30.000000Z,690.000000000,23,42995.460937500,41323.105468750,44659.359375000,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,os02,36.104213715,sampled
IDL-000591,IDL,cs05,os02,communication,observation,2659,2664,2025-01-01T22:09:30.000000Z,2025-01-01T22:12:00.000000Z,150.000000000,5,38298.394531250,38276.257812500,38330.574218750,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,cs05,712.922424316,sampled
IDL-000592,IDL,cs05,os02,communication,observation,2728,2729,2025-01-01T22:44:00.000000Z,2025-01-01T22:44:30.000000Z,30.000000000,1,44704.515625000,44704.515625000,44704.515625000,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,os02,29.631519318,sampled
IDL-000593,IDL,cs05,os02,communication,observation,2779,2818,2025-01-01T23:09:30.000000Z,2025-01-01T23:29:00.000000Z,1170.000000000,39,43176.667968750,41688.687500000,44701.402343750,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,os02,19.273260117,sampled
IDL-000594,IDL,cs05,os02,communication,observation,2846,2850,2025-01-01T23:43:00.000000Z,2025-01-01T23:45:00.000000Z,120.000000000,4,40858.359375000,40840.515625000,40878.707031250,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,cs05,708.964233398,sampled
IDL-000595,IDL,cs05,os03,communication,observation,0,42,2025-01-01T00:00:00.000000Z,2025-01-01T00:21:00.000000Z,1260.000000000,42,42519.207031250,41757.429687500,43543.933593750,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,os03,429.835906982,sampled
IDL-000596,IDL,cs05,os03,communication,observation,50,53,2025-01-01T00:25:00.000000Z,2025-01-01T00:26:30.000000Z,90.000000000,3,41706.441406250,41701.730468750,41711.820312500,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,cs05,698.895629883,sampled
IDL-000597,IDL,cs05,os03,communication,observation,143,238,2025-01-01T01:11:30.000000Z,2025-01-01T01:59:00.000000Z,2850.000000000,95,41562.359375000,40489.312500000,43600.175781250,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,both,426.572631836,sampled
IDL-000598,IDL,cs05,os03,communication,observation,339,434,2025-01-01T02:49:30.000000Z,2025-01-01T03:37:00.000000Z,2850.000000000,95,39743.914062500,37923.824218750,43392.187500000,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,both,481.593994141,sampled
IDL-000599,IDL,cs05,os03,communication,observation,534,627,2025-01-01T04:27:00.000000Z,2025-01-01T05:13:30.000000Z,2790.000000000,93,38383.550781250,35893.953125000,43534.863281250,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,both,444.719451904,sampled
IDL-000600,IDL,cs05,os03,communication,observation,730,808,2025-01-01T06:05:00.000000Z,2025-01-01T06:44:00.000000Z,2340.000000000,78,37626.851562500,35082.445312500,43596.496093750,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,both,428.003875732,sampled
IDL-000601,IDL,cs05,os03,communication,observation,922,953,2025-01-01T07:41:00.000000Z,2025-01-01T07:56:30.000000Z,930.000000000,31,41234.214843750,38213.320312500,44380.203125000,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,os03,166.983825684,sampled
IDL-000602,IDL,cs05,os03,communication,observation,977,981,2025-01-01T08:08:30.000000Z,2025-01-01T08:10:30.000000Z,120.000000000,4,35754.062500000,35747.367187500,35766.132812500,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,cs05,701.040954590,sampled
IDL-000603,IDL,cs05,os03,communication,observation,1113,1136,2025-01-01T09:16:30.000000Z,2025-01-01T09:28:00.000000Z,690.000000000,23,42937.230468750,41100.000000000,44756.980468750,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,os03,10.268045425,sampled
IDL-000604,IDL,cs05,os03,communication,observation,1172,1176,2025-01-01T09:46:00.000000Z,2025-01-01T09:48:00.000000Z,120.000000000,4,37691.226562500,37677.019531250,37711.156250000,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,cs05,701.706542969,sampled
IDL-000605,IDL,cs05,os03,communication,observation,1297,1330,2025-01-01T10:48:30.000000Z,2025-01-01T11:05:00.000000Z,990.000000000,33,43206.832031250,41655.710937500,44769.484375000,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,os03,6.762370110,sampled
IDL-000606,IDL,cs05,os03,communication,observation,1362,1366,2025-01-01T11:21:00.000000Z,2025-01-01T11:23:00.000000Z,120.000000000,4,40263.402343750,40246.003906250,40283.832031250,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,cs05,703.525451660,sampled
IDL-000607,IDL,cs05,os03,communication,observation,1431,1526,2025-01-01T11:55:30.000000Z,2025-01-01T12:43:00.000000Z,2850.000000000,95,43057.351562500,41752.558593750,44117.406250000,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,both,255.868820190,sampled
IDL-000608,IDL,cs05,os03,communication,observation,1626,1722,2025-01-01T13:33:00.000000Z,2025-01-01T14:21:00.000000Z,2880.000000000,96,41145.550781250,39923.757812500,43564.027343750,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,both,423.882263184,sampled
IDL-000609,IDL,cs05,os03,communication,observation,1822,1917,2025-01-01T15:11:00.000000Z,2025-01-01T15:58:30.000000Z,2850.000000000,95,39393.957031250,37389.210937500,43440.937500000,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,both,456.551757812,sampled
IDL-000610,IDL,cs05,os03,communication,observation,2018,2110,2025-01-01T16:49:00.000000Z,2025-01-01T17:35:00.000000Z,2760.000000000,92,38134.261718750,35586.015625000,43456.855468750,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,both,452.356903076,sampled
IDL-000611,IDL,cs05,os03,communication,observation,2213,2282,2025-01-01T18:26:30.000000Z,2025-01-01T19:01:00.000000Z,2070.000000000,69,37792.132812500,35097.269531250,43717.343750000,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,both,379.838378906,sampled
IDL-000612,IDL,cs05,os03,communication,observation,2404,2431,2025-01-01T20:02:00.000000Z,2025-01-01T20:15:30.000000Z,810.000000000,27,41979.117187500,39358.371093750,44621.968750000,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,os03,52.817699432,sampled
IDL-000613,IDL,cs05,os03,communication,observation,2460,2465,2025-01-01T20:30:00.000000Z,2025-01-01T20:32:30.000000Z,150.000000000,5,36090.054687500,36078.937500000,36112.253906250,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,cs05,713.901123047,sampled
IDL-000614,IDL,cs05,os03,communication,observation,2596,2619,2025-01-01T21:38:00.000000Z,2025-01-01T21:49:30.000000Z,690.000000000,23,42950.121093750,41263.292968750,44631.027343750,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,os03,48.345996857,sampled
IDL-000615,IDL,cs05,os03,communication,observation,2655,2659,2025-01-01T22:07:30.000000Z,2025-01-01T22:09:30.000000Z,120.000000000,4,38237.386718750,38221.269531250,38258.597656250,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,cs05,713.047851562,sampled
IDL-000616,IDL,cs05,os03,communication,observation,2723,2725,2025-01-01T22:41:30.000000Z,2025-01-01T22:42:30.000000Z,60.000000000,2,44712.054687500,44671.089843750,44753.019531250,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,os03,7.996739388,sampled
IDL-000617,IDL,cs05,os03,communication,observation,2775,2814,2025-01-01T23:07:30.000000Z,2025-01-01T23:27:00.000000Z,1170.000000000,39,43177.156250000,41661.593750000,44728.851562500,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,os03,7.054539204,sampled
IDL-000618,IDL,cs05,os03,communication,observation,2842,2846,2025-01-01T23:41:00.000000Z,2025-01-01T23:43:00.000000Z,120.000000000,4,40806.000000000,40788.472656250,40826.074218750,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,cs05,709.122558594,sampled
IDL-000619,IDL,cs05,os04,communication,observation,0,38,2025-01-01T00:00:00.000000Z,2025-01-01T00:19:00.000000Z,1140.000000000,38,42437.363281250,41750.515625000,43366.492187500,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,os04,474.898284912,sampled
IDL-000620,IDL,cs05,os04,communication,observation,47,50,2025-01-01T00:23:30.000000Z,2025-01-01T00:25:00.000000Z,90.000000000,3,41690.824218750,41685.363281250,41696.953125000,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,cs05,699.671997070,sampled
IDL-000621,IDL,cs05,os04,communication,observation,139,234,2025-01-01T01:09:30.000000Z,2025-01-01T01:57:00.000000Z,2850.000000000,95,41598.437500000,40543.359375000,43593.992187500,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,both,428.215393066,sampled
IDL-000622,IDL,cs05,os04,communication,observation,334,429,2025-01-01T02:47:00.000000Z,2025-01-01T03:34:30.000000Z,2850.000000000,95,39793.585937500,37978.003906250,43472.332031250,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,both,461.218200684,sampled
